market,source_id,gate,horizon,window,dates,picks,scored,missing,truncated,censored,delisted_or_gap,n_unc,mean_ret_unc,median_ret_unc,win_rate_unc,mean_excess_unc,excess_t_unc,excess_win_rate_unc,mean_ret,median_ret,win_rate,p10,p90,t_stat,mean_excess,median_excess,excess_win_rate,excess_t,mean_ret_strict,mean_mfe,mean_mae,mean_hl_mfe,mean_hl_mae,mean_pool,mean_gated
crypto,crypto.long_short_skew,none,5,recent,21,210,195,15,54,50,17,158,0.012959048620595093,-0.0023832464293811,0.4873417721518987,0.02092789574093098,3.779479120806842,0.5949367088607594,0.040865061536589954,0.0171673819742488,0.5846153846153846,-0.06437595487131272,0.15808865047995485,5.6354438966024984,0.01843331663889232,0.0088781596557857,0.5538461538461539,3.593090010122064,0.009819932710746772,0.06508707548168383,-0.0163720578680345,,,100.0,100.0
crypto,crypto.long_short_skew,none,20,earlier,55,550,550,0,41,0,41,550,-0.060658078262379976,-0.07289425347677769,0.26545454545454544,0.029701498533244296,4.903633439837623,0.5327272727272727,-0.060658078262379976,-0.07289425347677769,0.26545454545454544,-0.2237053571428571,0.107305023382109,-9.779452819201792,0.029701498533244296,0.006616099461074551,0.5327272727272727,4.903633439837623,-0.05928601139944016,0.10213114653953183,-0.13408100970303832,,,100.0,100.0
crypto,crypto.long_short_skew,none,20,recent,21,210,195,15,193,200,8,10,0.05845094918390897,0.0561532406192599,0.7,-0.022930046983619425,-1.1323927730238894,0.3,0.10109401549449848,0.0916334661354583,0.8666666666666667,-0.0092250922509224,0.19721397379912659,15.191741236010488,-0.016289133913309668,-0.0231285689830625,0.3333333333333333,-2.7360802927762897,0.0815737874097008,0.11391390231283331,-0.03382995536429759,,,100.0,100.0
crypto,crypto.long_short_skew,rsi45_only,5,earlier,55,550,550,0,0,0,0,550,-0.013148080814291207,-0.0258570258570258,0.33454545454545453,0.010076253653383627,2.0974851788503335,0.5181818181818182,-0.013148080814291207,-0.0258570258570258,0.33454545454545453,-0.12426470588235293,0.08458762886597931,-2.516967518554171,0.010076253653383627,0.0028593094970867485,0.5181818181818182,2.0974851788503335,-0.013148080814291207,0.044219689748920425,-0.05304105397833979,,,100.0,70.67272727272727
crypto,crypto.long_short_skew,rsi45_only,5,recent,21,208,195,13,55,48,18,158,0.022965345341818287,0.0010845986984815,0.5,0.03093419246215418,5.5603681192604615,0.6772151898734177,0.04907657568254389,0.0222222222222221,0.5948717948717949,-0.04986349140798854,0.1746229746229747,6.695737138523577,0.02648297574918407,0.0163335173715038,0.6307692307692307,5.06696746163035,0.015867343632048555,0.06969262292246048,-0.010914759308710276,,,100.0,68.28846153846153
crypto,crypto.long_short_skew,rsi45_only,20,earlier,55,550,550,0,55,0,55,550,-0.07067935198597672,-0.08350495271139965,0.24909090909090909,0.01968022480964757,3.5647901049040733,0.5018181818181818,-0.07067935198597672,-0.08350495271139965,0.24909090909090909,-0.22367766726943938,0.10664451827242517,-12.11007085141992,0.01968022480964757,0.0016271902090046544,0.5018181818181818,3.5647901049040733,-0.06813541343304787,0.09668935986741518,-0.1388206684435502,,,100.0,70.67272727272727
crypto,crypto.long_short_skew,rsi45_only,20,recent,21,208,195,13,193,198,8,10,0.05845094918390897,0.0561532406192599,0.7,-0.022930046983619425,-1.1323927730238894,0.3,0.12217100493636769,0.1079545454545454,0.8769230769230769,-0.008001034527350237,0.2773725777912046,16.01608722187121,0.0046260004928973695,-0.013353785283174602,0.4256410256410256,0.64903464334949,0.0815737874097008,0.13297070948827944,-0.027649157163922876,,,100.0,68.28846153846153
crypto,crypto.momentum,none,5,earlier,55,550,550,0,5,0,5,550,-0.05844377396047752,-0.06696841705621326,0.20909090909090908,-0.03521943949280269,-6.3057034712484565,0.2690909090909091,-0.05844377396047752,-0.06696841705621326,0.20909090909090908,-0.17856526056733296,0.05650783498560908,-10.431783324795255,-0.03521943949280269,-0.04147676265724965,0.2690909090909091,-6.3057034712484565,-0.05625518295216764,0.009397092574048966,-0.09538420866306768,,,100.0,100.0
crypto,crypto.momentum,none,5,recent,21,210,200,10,51,50,11,160,-0.019459453019446703,-0.03559247709998045,0.31875,-0.012508662882041605,-1.0805889561834812,0.38125,0.004321430396391366,-0.0209264292624498,0.43,-0.14436188212544815,0.16063685483069295,0.37767492489759014,-0.020585321661735503,-0.0245548091823557,0.355,-1.9728992913941883,-0.020109020601729265,0.05201213402169607,-0.0624505547444384,,,100.0,100.0
crypto,crypto.momentum,none,20,earlier,55,550,550,0,68,0,68,550,-0.13724704148012518,-0.1552589164421726,0.13454545454545455,-0.04688746468450088,-5.527233508644223,0.3054545454545455,-0.13724704148012518,-0.1552589164421726,0.13454545454545455,-0.317411830565404,0.035029999818732414,-15.960245426005722,-0.04688746468450088,-0.06190989089568125,0.3054545454545455,-5.527233508644223,-0.12793924196505113,0.058337884208702916,-0.19906188736345803,,,100.0,100.0
crypto,crypto.momentum,none,20,recent,21,210,200,10,198,200,8,10,0.1119894107927957,0.0364969055768765,0.7,0.03060841462526729,0.39081213550392824,0.3,0.058618426509976645,0.0536199095022624,0.64,-0.1674265879348867,0.2878294887360044,3.9077951113606466,-0.05959627660536698,-0.0659330725767216,0.27,-3.9960685475119813,0.4406268304095863,0.11287449310823902,-0.09711478824061243,,,100.0,100.0
crypto,crypto.momentum,rsi45_only,5,earlier,55,550,550,0,6,0,6,550,-0.038171857222939316,-0.045356583072100304,0.24181818181818182,-0.014947522755264486,-3.157282303462562,0.35818181818181816,-0.038171857222939316,-0.045356583072100304,0.24181818181818182,-0.13232993512511584,0.06354285714285735,-7.889462419150324,-0.014947522755264486,-0.0192651056712499,0.35818181818181816,-3.157282303462562,-0.03618750794537637,0.02234143635875976,-0.07085437303618292,,,100.0,66.63636363636364
crypto,crypto.momentum,rsi45_only,5,recent,21,208,198,10,57,48,19,160,-0.006745084394671192,-0.02163937819748235,0.3625,0.00020570574273390263,0.03245865641015491,0.45625,0.015864744281054208,-0.00337561374795415,0.47474747474747475,-0.08298684029529091,0.15108372014406268,2.232371738655369,-0.008036045299478172,-0.011792629752452051,0.40404040404040403,-1.3851341058644784,-0.009856199193090043,0.046543410847940586,-0.03593755589323179,,,100.0,62.08653846153846
crypto,crypto.momentum,rsi45_only,20,earlier,55,550,550,0,72,0,72,550,-0.12400466798257102,-0.1281025641025641,0.14181818181818182,-0.03364509118694674,-5.144612623075047,0.37272727272727274,-0.12400466798257102,-0.1281025641025641,0.14181818181818182,-0.2784508188383684,0.03324102391215359,-18.44228168282658,-0.03364509118694674,-0.0340634980030631,0.37272727272727274,-5.144612623075047,-0.12266304168340376,0.06375661849888735,-0.1737751660467011,,,100.0,66.63636363636364
crypto,crypto.momentum,rsi45_only,20,recent,21,208,198,10,196,198,8,10,0.06118168100733713,0.0526520622692986,0.7,-0.02019931516019128,-0.7421885149766725,0.3,0.10104588865381975,0.09329640947287995,0.7878787878787878,-0.051242835832613624,0.2804794150765861,10.551414224551507,-0.017105356540062913,-0.022971674204824696,0.3838383838383838,-1.797215920972918,0.15716283726595237,0.11536502289943892,-0.0577054112651162,,,100.0,62.08653846153846
crypto,crypto.oi_surge,none,5,earlier,55,550,550,0,3,0,3,550,-0.0342187824823349,-0.03602634255849025,0.2927272727272727,-0.010994448014660062,-1.6697889069033558,0.4036363636363636,-0.0342187824823349,-0.03602634255849025,0.2927272727272727,-0.1783205679058472,0.08317729018036316,-5.107213634546498,-0.010994448014660062,-0.01678514826103985,0.4036363636363636,-1.6697889069033558,-0.034447717885657224,0.03677862108135244,-0.07485750362064376,,,100.0,100.0
crypto,crypto.oi_surge,none,5,recent,21,210,199,11,49,50,10,160,-0.008948262894978068,-0.02857842903715395,0.38125,-0.001997472757572972,-0.16745194806151345,0.45,0.020466254454695066,-0.0016051364365972,0.48743718592964824,-0.12314086080157921,0.2048645320197046,1.6979728934889053,-0.0038214803024280626,-0.016986212121476704,0.4371859296482412,-0.3487335474803362,-0.008744367604125568,0.06589691107338888,-0.04960522563005379,,,100.0,100.0
crypto,crypto.oi_surge,none,20,earlier,55,550,550,0,72,0,72,550,-0.09389802912639726,-0.11472241000507005,0.23272727272727273,-0.003538452330772967,-0.39337256222389355,0.43272727272727274,-0.09389802912639726,-0.11472241000507005,0.23272727272727273,-0.2963063063063063,0.12620288387021952,-10.199316078903722,-0.003538452330772967,-0.02358402992782431,0.43272727272727274,-0.39337256222389355,-0.0897708116252387,0.09681588044090551,-0.17075218793294927,,,100.0,100.0
crypto,crypto.oi_surge,none,20,recent,21,210,199,11,193,200,4,10,0.05216017049087941,0.05686494172393735,0.5,-0.029220825676648993,-0.5010060004429507,0.5,0.10152057307709365,0.0946969696969697,0.7437185929648241,-0.1398583513673027,0.3520490870773421,6.396123705479069,-0.016543996913413152,-0.028340166747603784,0.41708542713567837,-1.0610384223416105,0.05948308025096988,0.1403181291767067,-0.07427983570095488,,,100.0,100.0
crypto,crypto.oi_surge,rsi45_only,5,earlier,55,550,550,0,2,0,2,550,-0.01612438141946442,-0.02653772931559555,0.30727272727272725,0.007099953048210407,1.254608471348184,0.46545454545454545,-0.01612438141946442,-0.02653772931559555,0.30727272727272725,-0.12548732943469776,0.07600888076270092,-2.7553014106556715,0.007099953048210407,-0.005902435022232798,0.46545454545454545,1.254608471348184,-0.016142571731539553,0.04420379649166847,-0.05421084827012751,,,100.0,68.01818181818182
crypto,crypto.oi_surge,rsi45_only,5,recent,21,210,194,16,52,50,16,158,0.007867853272100753,-0.006499901309849249,0.46835443037974683,0.014652637136126525,1.7724664237545866,0.5253164556962026,0.03210521103913575,0.01110044549459735,0.5567010309278351,-0.07669241912119737,0.18224881435072673,3.7915100266876105,0.009605494624201112,-0.0017867263933496538,0.4948453608247423,1.2781407444758937,0.0036390009333830877,0.062379001006063944,-0.03140535632813471,,,100.0,66.66666666666667
crypto,crypto.oi_surge,rsi45_only,20,earlier,55,550,550,0,78,0,78,550,-0.09106967885830806,-0.09679408596158845,0.22181818181818183,-0.0007101020626837919,-0.11495957666649358,0.4636363636363636,-0.09106967885830806,-0.09679408596158845,0.22181818181818183,-0.24872881355932203,0.08665754985000303,-14.332269897597067,-0.0007101020626837919,-0.00860463827711365,0.4636363636363636,-0.11495957666649358,-0.0911895175509584,0.09747977171361821,-0.14916783521562696,,,100.0,68.01818181818182
crypto,crypto.oi_surge,rsi45_only,20,recent,21,210,194,16,189,200,5,10,0.10312840945453136,0.13344132586611085,0.8,0.02174741328700294,0.46040682398484045,0.7,0.11568949533600487,0.1095390460953904,0.8247422680412371,-0.05606426451775435,0.2879861711322385,10.456202243477408,-0.0018565333825477203,-0.010905536248988004,0.4793814432989691,-0.1701858407728848,0.14945253786483143,0.13594633635800468,-0.05125423324712664,,,100.0,66.66666666666667
crypto,crypto.oversold,none,5,earlier,55,550,550,0,5,0,5,550,-0.018362161318113066,-0.03046941458510555,0.3381818181818182,0.004862173149561767,1.0923348910581385,0.4490909090909091,-0.018362161318113066,-0.03046941458510555,0.3381818181818182,-0.12123665807876333,0.09700951778474294,-3.7883103794738675,0.004862173149561767,-0.007209824548027948,0.4490909090909091,1.0923348910581385,-0.016237112099255276,0.04881813848934597,-0.05857299203562682,,,57.03636363636364,57.03636363636364
crypto,crypto.oversold,none,5,recent,21,210,190,20,59,50,23,154,-0.004210705199990075,-0.018961179007907898,0.33766233766233766,0.0025737820624187986,0.31321884406305894,0.4675324675324675,0.016433442522659072,-0.00590547749381125,0.43157894736842106,-0.09858062527822488,0.18823989365861285,1.910380178664023,-0.006849144469743816,-0.012286932210571599,0.41578947368421054,-0.9123667239720386,-0.009011662366020209,0.05118267973765371,-0.03819713965582359,,,71.47619047619048,71.47619047619048
crypto,crypto.oversold,none,20,earlier,55,550,550,0,57,0,57,550,-0.10754643814289294,-0.11007285397529296,0.19636363636363635,-0.01718686134726866,-2.718741211483956,0.44363636363636366,-0.10754643814289294,-0.11007285397529296,0.19636363636363635,-0.27495737425404937,0.08573660714285705,-16.648277361874825,-0.01718686134726866,-0.014243701246584452,0.44363636363636366,-2.718741211483956,-0.10539411214519327,0.11055099349410119,-0.163232718029711,,,57.03636363636364,57.03636363636364
crypto,crypto.oversold,none,20,recent,21,210,190,20,186,200,6,10,-0.07588652935158836,-0.06259533784509605,0.3,-0.15726752551911677,-2.5863964809491233,0.3,0.05837303564571071,0.0557669684415118,0.6421052631578947,-0.10693086965827202,0.22445970388602965,5.78496325400971,-0.05900426284721433,-0.05907107968811311,0.3368421052631579,-6.279118215106464,-0.11137272439242882,0.08910203691718206,-0.07045105208393465,,,71.47619047619048,71.47619047619048
crypto,crypto.oversold,rsi45_only,5,earlier,55,550,550,0,5,0,5,550,-0.018362161318113066,-0.03046941458510555,0.3381818181818182,0.004862173149561767,1.0923348910581385,0.4490909090909091,-0.018362161318113066,-0.03046941458510555,0.3381818181818182,-0.12123665807876333,0.09700951778474294,-3.7883103794738675,0.004862173149561767,-0.007209824548027948,0.4490909090909091,1.0923348910581385,-0.016237112099255276,0.04881813848934597,-0.05857299203562682,,,57.03636363636364,57.03636363636364
crypto,crypto.oversold,rsi45_only,5,recent,21,210,190,20,59,50,23,154,-0.004210705199990075,-0.018961179007907898,0.33766233766233766,0.0025737820624187986,0.31321884406305894,0.4675324675324675,0.016433442522659072,-0.00590547749381125,0.43157894736842106,-0.09858062527822488,0.18823989365861285,1.910380178664023,-0.006849144469743816,-0.012286932210571599,0.41578947368421054,-0.9123667239720386,-0.009011662366020209,0.05118267973765371,-0.03819713965582359,,,71.47619047619048,71.47619047619048
crypto,crypto.oversold,rsi45_only,20,earlier,55,550,550,0,57,0,57,550,-0.10754643814289294,-0.11007285397529296,0.19636363636363635,-0.01718686134726866,-2.718741211483956,0.44363636363636366,-0.10754643814289294,-0.11007285397529296,0.19636363636363635,-0.27495737425404937,0.08573660714285705,-16.648277361874825,-0.01718686134726866,-0.014243701246584452,0.44363636363636366,-2.718741211483956,-0.10539411214519327,0.11055099349410119,-0.163232718029711,,,57.03636363636364,57.03636363636364
crypto,crypto.oversold,rsi45_only,20,recent,21,210,190,20,186,200,6,10,-0.07588652935158836,-0.06259533784509605,0.3,-0.15726752551911677,-2.5863964809491233,0.3,0.05837303564571071,0.0557669684415118,0.6421052631578947,-0.10693086965827202,0.22445970388602965,5.78496325400971,-0.05900426284721433,-0.05907107968811311,0.3368421052631579,-6.279118215106464,-0.11137272439242882,0.08910203691718206,-0.07045105208393465,,,71.47619047619048,71.47619047619048
crypto,crypto.random,none,5,earlier,55,550,549,1,4,0,4,549,-0.018556109426999524,-0.0249221183800621,0.331511839708561,0.004683475338785187,0.8415543617035606,0.48816029143898,-0.018556109426999524,-0.0249221183800621,0.331511839708561,-0.1222669485240534,0.07237686333156446,-3.2656240085056747,0.004683475338785187,-0.0012341695375289938,0.48816029143898,0.8415543617035606,-0.018128002970376162,0.03297527915515122,-0.05308687948416521,,,10.0,10.0
crypto,crypto.random,none,5,recent,21,210,199,11,42,50,2,159,0.012814443638221314,-0.0069930069930069,0.4339622641509434,0.019667492785148587,2.173901120447879,0.5471698113207547,0.038358398593041305,0.0071833648393193,0.5326633165829145,-0.08396802654400118,0.201140154554284,4.168045811478811,0.013213463822947078,0.006686074144932198,0.542713567839196,1.710299743733211,0.013107857679810257,0.06525707356395573,-0.024075806002265367,,,10.0,10.0
crypto,crypto.random,none,20,earlier,55,550,549,1,34,0,34,549,-0.08878320881698525,-0.0898989898989899,0.22404371584699453,0.0015315327079451614,0.255589988870895,0.5081967213114754,-0.08878320881698525,-0.0898989898989899,0.22404371584699453,-0.25290508591857913,0.06728714688339765,-14.55904850925494,0.0015315327079451614,0.002452600279669398,0.5081967213114754,0.255589988870895,-0.08405619710000521,0.07689441093822286,-0.13836137800935824,,,10.0,10.0
crypto,crypto.random,none,20,recent,21,210,199,11,190,200,1,10,0.06250190762742748,0.06815253935502791,0.6,-0.01887908854010093,-0.43545276638763053,0.5,0.1467509843043742,0.1221374045801526,0.7788944723618091,-0.0647607045058501,0.3740904770286922,11.078154500082633,0.02845039387085403,0.0202995559610762,0.5326633165829145,2.165429085915389,0.06515931858567325,0.1686072017606608,-0.052444182011055,,,10.0,10.0
crypto,crypto.tv_rsi45,none,5,earlier,55,550,550,0,7,0,7,550,-0.02400233613071232,-0.03158499708217655,0.3381818181818182,-0.0007780016630374801,-0.15616001668369445,0.44545454545454544,-0.02400233613071232,-0.03158499708217655,0.3381818181818182,-0.12591123989629407,0.09104636973764484,-4.426106023086792,-0.0007780016630374801,-0.007214797863325498,0.44545454545454544,-0.15616001668369445,-0.01976275874418369,0.04392000227840588,-0.06298148709208472,,,59.43636363636364,59.43636363636364
crypto,crypto.tv_rsi45,none,5,recent,21,210,198,12,48,50,8,158,-0.01158306193007871,-0.015145691485467499,0.37341772151898733,-0.0048289910013568195,-0.7439510378922317,0.47468354430379744,0.014696869842988625,0.0,0.47474747474747475,-0.09242429450383235,0.12752338877338867,1.8364066121254876,-0.010688653525052421,-0.010471536751822753,0.42424242424242425,-1.6984733216201722,-0.0113910255301494,0.05020625000154293,-0.0372969809155072,,,40.0,40.0
crypto,crypto.tv_rsi45,none,20,earlier,55,550,550,0,32,0,32,550,-0.12085514450266192,-0.11724878864790031,0.19454545454545455,-0.03049556770703762,-4.844117708365908,0.42363636363636364,-0.12085514450266192,-0.11724878864790031,0.19454545454545455,-0.29144850437743186,0.055728353127497805,-18.485011891941014,-0.03049556770703762,-0.023771560510986306,0.42363636363636364,-4.844117708365908,-0.10800938392126702,0.10779658207201363,-0.16527885235065778,,,59.43636363636364,59.43636363636364
crypto,crypto.tv_rsi45,none,20,recent,21,210,198,12,191,200,3,10,0.0002518688281213072,0.09866538232423736,0.7,-0.0811291273394071,-1.2978763993790123,0.6,0.0820028078886916,0.0843176498895378,0.7222222222222222,-0.09772620821801144,0.25376104630611523,7.532779386393812,-0.03638453741167349,-0.04474722560028975,0.35858585858585856,-3.4712817470850283,0.008859195846312312,0.10947318516188362,-0.0686103704439081,,,40.0,40.0
crypto,crypto.tv_rsi45,rsi45_only,5,earlier,55,550,550,0,7,0,7,550,-0.02400233613071232,-0.03158499708217655,0.3381818181818182,-0.0007780016630374801,-0.15616001668369445,0.44545454545454544,-0.02400233613071232,-0.03158499708217655,0.3381818181818182,-0.12591123989629407,0.09104636973764484,-4.426106023086792,-0.0007780016630374801,-0.007214797863325498,0.44545454545454544,-0.15616001668369445,-0.01976275874418369,0.04392000227840588,-0.06298148709208472,,,59.43636363636364,59.43636363636364
crypto,crypto.tv_rsi45,rsi45_only,5,recent,21,210,198,12,48,50,8,158,-0.01158306193007871,-0.015145691485467499,0.37341772151898733,-0.0048289910013568195,-0.7439510378922317,0.47468354430379744,0.014696869842988625,0.0,0.47474747474747475,-0.09242429450383235,0.12752338877338867,1.8364066121254876,-0.010688653525052421,-0.010471536751822753,0.42424242424242425,-1.6984733216201722,-0.0113910255301494,0.05020625000154293,-0.0372969809155072,,,40.0,40.0
crypto,crypto.tv_rsi45,rsi45_only,20,earlier,55,550,550,0,32,0,32,550,-0.12085514450266192,-0.11724878864790031,0.19454545454545455,-0.03049556770703762,-4.844117708365908,0.42363636363636364,-0.12085514450266192,-0.11724878864790031,0.19454545454545455,-0.29144850437743186,0.055728353127497805,-18.485011891941014,-0.03049556770703762,-0.023771560510986306,0.42363636363636364,-4.844117708365908,-0.10800938392126702,0.10779658207201363,-0.16527885235065778,,,59.43636363636364,59.43636363636364
crypto,crypto.tv_rsi45,rsi45_only,20,recent,21,210,198,12,191,200,3,10,0.0002518688281213072,0.09866538232423736,0.7,-0.0811291273394071,-1.2978763993790123,0.6,0.0820028078886916,0.0843176498895378,0.7222222222222222,-0.09772620821801144,0.25376104630611523,7.532779386393812,-0.03638453741167349,-0.04474722560028975,0.35858585858585856,-3.4712817470850283,0.008859195846312312,0.10947318516188362,-0.0686103704439081,,,40.0,40.0
kr,kr.cheap_value,A_strong,5,earlier,1,1,1,0,0,0,0,1,-0.0038314176245211,-0.0038314176245211,0.0,-0.022908235041864802,,0.0,-0.0038314176245211,-0.0038314176245211,0.0,-0.0038314176245211,-0.0038314176245211,,-0.022908235041864802,-0.022908235041864802,0.0,,-0.0038314176245211,0.0051085568326947,-0.0089399744572158,0.0114942528735633,-0.0166028097062579,100.0,1.0
kr,kr.cheap_value,A_strong,20,earlier,1,1,1,0,0,0,0,1,-0.0063856960408684,-0.0063856960408684,0.0,-0.0769897386430875,,0.0,-0.0063856960408684,-0.0063856960408684,0.0,-0.0063856960408684,-0.0063856960408684,,-0.0769897386430875,-0.0769897386430875,0.0,,-0.0063856960408684,0.0051085568326947,-0.053639846743295,0.0127713920817369,-0.0600255427841635,100.0,1.0
kr,kr.cheap_value,B_moderate2,5,earlier,36,358,358,0,0,0,0,358,0.01689562549263071,0.00780607459779235,0.5670391061452514,0.04020142033457345,11.010096928551738,0.7513966480446927,0.01689562549263071,0.00780607459779235,0.5670391061452514,-0.04839533417402272,0.08810394706214887,4.9872617575504075,0.04020142033457345,0.037660228743516044,0.7513966480446927,11.010096928551738,0.01689562549263071,0.04038742170511741,-0.02115630594010826,0.06838610709231989,-0.04782764761396941,100.0,27.910614525139664
kr,kr.cheap_value,B_moderate2,5,recent,14,58,58,0,14,14,0,44,0.04167693810372767,0.03384860082509065,0.8863636363636364,-0.04380710614679183,-4.539380936951882,0.1590909090909091,0.03409862811003415,0.0270096144315591,0.8103448275862069,-0.02210655235762393,0.09944885971992301,5.210581625522675,-0.024212425539373812,-0.02363601194707395,0.29310344827586204,-2.6108630112042417,0.04167693810372767,0.04640554713069421,0.006346536143501592,0.06143411025403774,-0.01865768482355863,100.0,5.9655172413793105
kr,kr.cheap_value,B_moderate2,20,earlier,36,358,358,0,39,39,0,319,0.04664776329393678,0.015929203539823,0.5862068965517241,0.13223135068845585,9.44218004622258,0.877742946708464,0.0438496778937832,0.01795961885647985,0.5977653631284916,-0.05866950271380369,0.10407832763053856,3.6016409064248553,0.11237013826531612,0.10066551494793255,0.8016759776536313,8.731949952233771,0.04664776329393678,0.11638479334736235,-0.05166606664864581,0.16563669546736398,-0.08285849881906719,100.0,27.910614525139664
kr,kr.cheap_value,B_moderate2,20,recent,14,58,58,0,58,58,0,0,,,,,,,0.020615400422492627,0.02524114006672145,0.6551724137931034,-0.06582299788577817,0.10179149135109855,2.607560644904137,-0.019077493011227152,-0.014392125373367,0.41379310344827586,-1.8131019743772347,,0.06836771410012372,-0.006501303720741654,0.08584785675477165,-0.033058924771967826,100.0,5.9655172413793105
kr,kr.cheap_value,none,5,earlier,36,360,360,0,2,0,2,360,0.007409441014455124,-0.0017821942052108999,0.4861111111111111,0.030407465280960607,7.994400548566193,0.675,0.007409441014455124,-0.0017821942052108999,0.4861111111111111,-0.08018775892021919,0.10699564573235436,1.604540586207088,0.030407465280960607,0.02951131249404345,0.675,7.994400548566193,0.006262682331390524,0.042972425807809064,-0.03654239137876584,0.07964549808272191,-0.06643034066378718,100.0,100.0
kr,kr.cheap_value,none,5,recent,15,150,150,0,40,40,0,110,0.024424797412059454,0.0185515674920128,0.6454545454545455,-0.018180459341273825,-3.543365323703621,0.4,0.011571519759288707,0.0,0.49333333333333335,-0.054189704735773794,0.09411111048892913,2.4306432386050623,-0.010237426548563189,-0.0028989860543546997,0.4533333333333333,-2.444131917498394,0.024424797412059454,0.03282922960864355,-0.012398260398601323,0.06048294573786964,-0.03767178884091973,100.0,100.0
kr,kr.cheap_value,none,20,earlier,36,360,360,0,43,40,3,320,0.012549075936953934,0.0005760368663594,0.5,0.0984465044207525,16.936064242135387,0.85,0.015668744575601037,0.00539816084223595,0.525,-0.0880395111882842,0.12552640176146,3.04861982796747,0.08387911214611944,0.0853362080390772,0.8,14.522927308487484,0.010842038536004938,0.09215881695309712,-0.08133989686280177,0.13948640980242846,-0.11677618532862005,100.0,100.0
kr,kr.cheap_value,none,20,recent,15,150,150,0,150,150,0,0,,,,,,,-0.008343156108276961,-0.0075097785312846,0.34,-0.08822511068225672,0.0835106382978722,-1.6359675972869505,-0.01005474862448538,0.004863888036440202,0.5266666666666666,-1.9700727609425817,,0.043430482644194114,-0.02396730442993565,0.07554499262983952,-0.055275193845603865,100.0,100.0
kr,kr.consecutive_gainers,A_strong,5,earlier,3,5,5,0,0,0,0,5,0.00057604109579638,0.0005937825351705,1.0,-0.006453674576906679,-1.0061429277764535,0.2,0.00057604109579638,0.0005937825351705,1.0,0.00054557064547648,0.0005976561788008399,46.796969185310246,-0.006453674576906679,-0.0089101401273345,0.2,-1.0061429277764535,0.00057604109579638,0.00057604109579638,0.0001450557294964858,0.00057604109579638,0.0001411813847645143,22.6,1.8
kr,kr.consecutive_gainers,A_strong,20,earlier,3,5,5,0,0,0,0,5,0.00243169875059962,0.0024403258582264,1.0,0.09998369775926885,18.466305262188857,1.0,0.00243169875059962,0.0024403258582264,1.0,0.0023127297299678,0.00254558836358536,42.779713231626666,0.09998369775926885,0.1087614167013515,1.0,18.466305262188857,0.00243169875059962,0.00243169875059962,0.0001450557294964858,0.0024326329170849003,0.0001411813847645143,22.6,1.8
kr,kr.consecutive_gainers,B_moderate2,5,earlier,5,10,10,0,0,0,0,10,-0.033950858183263,0.000546042083237,0.6,0.005096391152531313,0.5373824348156522,0.4,-0.033950858183263,0.000546042083237,0.6,-0.10833136819823407,0.0022646430053964444,-1.970857530587994,0.005096391152531313,-0.006308538892076451,0.4,0.5373824348156522,-0.033950858183263,-0.0017275982312420202,-0.034316726806262576,0.00809887905913365,-0.039423886266963304,61.3,2.2
kr,kr.consecutive_gainers,B_moderate2,20,earlier,5,10,10,0,0,0,0,10,-0.01404803360415742,0.00242383644539985,0.7,0.10122828620147568,19.721937488862213,1.0,-0.01404803360415742,0.00242383644539985,0.7,-0.06919628553361411,0.022347368421052654,-1.1190294862044452,0.10122828620147568,0.1082057897829482,1.0,19.721937488862213,-0.01404803360415742,0.006839516310445301,-0.041183873827076924,0.017490708804364388,-0.04911240050193615,61.3,2.2
kr,kr.consecutive_gainers,none,5,earlier,36,360,360,0,0,0,0,360,-0.011161996375825713,-0.0002936216573295646,0.5,0.011836027890679768,1.2685736533632057,0.49444444444444446,-0.011161996375825713,-0.0002936216573295646,0.5,-0.20104921394395073,0.13964590856864553,-1.228298653698201,0.011836027890679768,-0.0007283212022716999,0.49444444444444446,1.2685736533632057,-0.011161996375825713,0.057973402355215954,-0.06971183650211453,0.10964997378560645,-0.10566005436296572,46.0,46.0
kr,kr.consecutive_gainers,none,5,recent,15,150,150,0,40,40,0,110,-0.0075907800199718975,-0.0016214681782825,0.4727272727272727,-0.050196036773305176,-3.3532738702214098,0.2636363636363636,-0.011677780031999319,-0.0025090211177157,0.4533333333333333,-0.15002199143491474,0.08029997952358194,-1.0357794400675333,-0.03348672633985122,-0.04425229457204806,0.35333333333333333,-2.864313783235059,-0.0075907800199718975,0.042459528599315906,-0.0584344235346687,0.1115022750050339,-0.09147344052635248,73.26666666666667,73.26666666666667
kr,kr.consecutive_gainers,none,20,earlier,36,360,360,0,40,40,0,320,-0.09480022305454887,-0.03928483910444,0.346875,-0.008902794570750296,-0.712760097136109,0.55625,-0.08153327966684788,-0.03523914495511645,0.37222222222222223,-0.3995246195165622,0.15375433557337995,-6.687229710969712,-0.013322912096329468,0.0156099989063079,0.5305555555555556,-1.165255558688218,-0.09480022305454887,0.10431177271140059,-0.16502289169676165,0.16266378890200914,-0.19484683962860597,46.0,46.0
kr,kr.consecutive_gainers,none,20,recent,15,150,150,0,150,150,0,0,,,,,,,-0.03366888352946939,-0.026663967611336,0.38,-0.1783819761698975,0.07415806485246586,-3.3614406923908766,-0.03538047604567782,-0.04092796530347525,0.3466666666666667,-3.382502158931767,,0.060326394701792956,-0.08158028498445608,0.13035935906650759,-0.11178998512877035,73.26666666666667,73.26666666666667
